,has_organizationID,has_name,has_description,has_addr:street,has_addr:housenumber,has_addr:postcode,has_municipality,has_fax,has_phone,has_email,has_website,has_socialNetwork,has_organizationType,has_category,has_hashtag,has_administrator,has_administratorRole,has_logo,has_foundationYear,has_administratorPhone,has_administratorAddress,has_fiscalCode
232,org_2333,"Associazione Culturale Donne Albanesi in Trentino ""TEUTA"" - APS","Mission:“Solo conoscendo a fondo la propria cultura si è in grado di apprezzare e rispettare quella altrui”.FinalitàTEUTA vuole essere uno strumento efficace della mediazione interculturale sul territorio comunale, provinciale e oltre. Riferimento alle donne immigrate, in particolare quelle albanesi per trovare risposte ai quesiti che la quotidianità pone. Uno spazio in cui fare confluire la solidarietà sociale. Uno specchio in cui riflettere e comparare le situazioni. Una guida per la comunità albanese nei percorsi da intraprendere, attraverso i progetti di pari opportunità, interculturali e lo spazio di un centro di attuazione.TEUTA vuole essere un ponte fra due paesi, due culture attraverso i progetti di cooperazione allo sviluppo, ovvero la solidarietà internazionale e il sostegno alle popolazioni del Trentino e Albania.Gli obiettivi: 


Per quanto associazione femminile, lavora con l’impegno verso le donne:


TEUTA ha l’obbiettivo di impegnarsi per le pari opportunità attraverso dei percorsi d’informazione e formazione. Inoltre si impegna in ricerca e indagini sulla situazione femminile sul territorio provinciale.L’integrazione sociale degli immigrati etc.2- Sviluppare la mediazione interculturale sul territorio, con particolarità di scoperta delle affinità culturli fra i popoli e la ricchezza delle differenze3- Mantenere la lingua e la cultura d’origine nella comunità albane insediata sul territorio provinciale, ma anche promuovere l’acquisizione delle competenze della lingua italiana.4- Aiutare la nazione di provenienza attraverso i progetti internazionali, ma anche far conoscere al nostro paese, il Trentino come terra ospitante.5- Nei momenti storici di anniversari si impegnerà di curare il rilascio della testimonianza documentata della memoria dell’immigrazione e della convivenza, degli albanesi sul territorio Regionale. I documenti realizzati fin’ora sono 3 mostre e due libro.Settori di intervento- Mediazione interculturale fra la comunità albanese e tutto il territorio trentino. Indirizzato in particolare ai giovani, le donne e alle famiglie albanesi per la facilitazione dell’interazione in tutto il territorio provinciale.- Presentare alle varie realtà del territorio, la Lingua e Cultura Albanese e confrontarsi per identificare le affinità e le differenze, valutandoli come ricchezza nella convivenza del paese.- Diffondere gli elementi della lingua e cultura albanese nei giovani albanesi come valore di identità attraverso la quale veicola la cultura di un popolo.- Consulenze e sostegno nelle varie attività della vita come: lavoro, scuola, sanità, famiglia etc- Partecipazione alle attività del territorio che promuovono la convivenza, intercultura e interazione.- Progetti di solidarietà internazionale fra Trentino e Albania, in con priorità alla gioventù ne le donne. Gemellaggi fra scuole e altri istituzioni di formazione, associazioni, fondazioni, gruppi musicali, sportivi e perfino comuni, Provincia e oltre.", Via dei Molini,22,38122,Trento,3284760124 ,3284760124 ,acdait@yahoo.it  ,https://acdait-teuta.it/,https://it-it.facebook.com/acdait.teuta ,,"Volontariato e solidarietà
Cooperazione",,,,/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/associazione-culturale-donne-albanesi-in-trentino-teuta-aps/5699488-3-ita-IT/Associazione-Culturale-Donne-Albanesi-in-Trentino-TEUTA-APS.jpg,2009,,,96079810220.0
233,org_53663,A.Ge.D.O.  Trentino  ODV,"Agedo Trentino è una organizzazione di volontariato che raggruppa genitori, parenti, amici, di persone lesbiche, gay, bisessuali, transessuali e altre identità sessuali.Ha due finalità essenziali:


fornire aiuto e sostegno a quei genitori che vivono uno stato di disagio e sofferenza per la scoperta dell'omosessualità o di altre identità sessuali minoritarie

promuovere una cultura che rispetti e valorizzi ogni soggettività e ogni identità sessuale


", Via al Torrione,,38122,Trento,,,agedotrentino@gmail.com,,https://www.facebook.com/agedotrentino ,,Volontariato e solidarietà,,Caproni Mario,Presidente,/var/comunetn/storage/images/ulteriori-sezioni/comitato-unico-di-garanzia/rete-re.a.dy/rete-re.a.dy-trento/associazioni-del-territorio/a.ge.d.o.-trentino-odv/12896351-4-ita-IT/A.Ge.D.O.-Trentino-ODV.jpg,2021,,,96105840225.0
234,org_98230,FECCRIT - Federazione Circoli Culturali e Ricreativi del Trentino,"La Federazione ricomprende Circoli Culturali e Ricreativi, i Gruppi Folkloristici, e i Gruppi Storico-Rievocativi del Trentino. Organizza eventi culturali di rilievo provinciale e nazionale legati alla cultura, alla storia, al folklore e alla musica etnografico-popolare. Offre ai propri associati vari servizi e consulenze per la gestione associativa e la veicolazione del sistema culturale provinciale. ", Via Luigi Caneppele,,38121,Trento,0461826758 ,0461826758 ,info@federcircoli.it,https://www.federcircoli.it/,https://www.facebook.com/federazione.trento,,"Intrattenimento - tempo libero
Musica
Sport",,Elio Srednik,Presidente,/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/feccrit-federazione-circoli-culturali-e-ricreativi-del-trentino/5274638-2-ita-IT/FECCRIT-Federazione-Circoli-Culturali-e-Ricreativi-del-Trentino.jpg,2008,,,80024500227.0
235,org_393,Avis del Trentino Odv,, Via Scipio Sighele,7,38122,Trento,,0461916173,avis.trento@avis.it,https://www.avistrentino.org/,https://m.facebook.com/avistrentino/?locale2=it_IT,,"Volontariato e solidarietà
Assistenza",,Elisa Viliotti,Presidente,/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/avis-del-trentino-odv/5665069-4-ita-IT/Avis-del-Trentino-Odv.png,2008,,,96020490221.0
236,org_2424,ANTEAS - Associazione Nazionale Tutte le Età Attive per la Solidarietà del Trentino Onlus,"L'Associazione propone alle persone in stato di bisogno i seguenti servizi su tutto il territorio comunale. Servizio di ritiro e trasferimento provette dalla residenza al laboratorio analisi, ritiro e consegna medicinali nelle giornate festive (solo al mattino), servizio di accompagnamento a visite specialistiche, ospedali vari, accompagnamento per ritiro pensione, spesa, disbrigo pratiche, servizio di compagnia a casa o per brevi passeggiate, seminari sui temi della famiglia, ecc. ecc.",,,38123,Trento,0461/237458,0461/215186,anteas@cisltn.it,,,,"Volontariato e solidarietà
Assistenza",,Paolo Giacomoni,Presidente,/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/anteas-associazione-nazionale-tutte-le-eta-attive-per-la-solidarieta-del-trentino-onlus/6327451-5-ita-IT/ANTEAS-Associazione-Nazionale-Tutte-le-Eta-Attive-per-la-Solidarieta-del-Trentino-Onlus.jpg,2011,,,96088330228.0
237,org_2466,Unione delle Famiglie Trentine all'Estero APS,L'associazione promuove e realizza iniziative per diffondere la cultura e la lingua italiana con particolare riferimento alla specificità trentina; divulga nelle scuole e sul territorio provinciale la storia dell'emigrazione trentina; promuove gli interscambi tra giovani trentini e giovani stranieri discendenti da trentini; organizza gemellaggi o momenti di incontro con realtà dell'associazionismo trentino con uguali realtà presenti all'estero, Corso III Novembre,,38122,Trento,,0461/237234,info@famiglietrentine.org,http://www.famiglietrentine.org,https://it-it.facebook.com/groups/192761486486/,,"Volontariato e solidarietà
Cooperazione",,Mauro Verones,Presidente,/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/unione-delle-famiglie-trentine-all-estero-aps/6952433-4-ita-IT/Unione-delle-Famiglie-Trentine-all-Estero-APS.png,2012,,,96008250225.0
238,org_968,CO.PAG Mattarello - Comitato Permanente Associazioni e Gruppi,"L'Associazione, oltre a curare tutti gli aspetti organizzativi della Sagra dei Santi Anzoi,  si occupa anche di supportare le associazioni nelle loro attività durante tutto l'anno.",Via Guido Poli,,38123,Trento,,,copagmattarello@gmail.com,www.santianzoi.it,https://www.facebook.com/SantiAnzoi,,"Intrattenimento - tempo libero
Folklore",,Michele Ravagni,Presidente,/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/co.pag-mattarello-comitato-permanente-associazioni-e-gruppi/5273978-3-ita-IT/CO.PAG-Mattarello-Comitato-Permanente-Associazioni-e-Gruppi.png,2008,,,96008060228.0
239,org_1116,Sezione Associazione Italiana Arbitri di Trento,"La Sezione AIA di Trento riunisce gli arbitri di calcio trentini, occupandosi di designare gli arbitri nelle partite disputate sotto l'egida della FIGC, del reclutamento di aspiranti arbitri, della formazione e aggiornamento dei propri associati, dello svolgimento di incontri di sensibilizzazione e promozione dei valori dello sport e della legalità, anche nelle scuole superiori, di organizzare eventi ricreativi e di condivisione tra gli associati ed i propri famiglia.",Via Gino Buccella,,38122,Trento,,0461911261,trento@aia-figc.it,https://www.aiatrento.it/,,,Sport,,,,/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/sezione-associazione-italiana-arbitri-di-trento/5677375-8-ita-IT/Sezione-Associazione-Italiana-Arbitri-di-Trento.jpg,2008,,,96099450221.0
240,org_2471,Ana - Associazione nazionale Alpini - Gruppo Alpini  di Cognola,,,,38121,Trento,,3407538441,gruppoalpini.cognola@gmail.com,,,,Volontariato e solidarietà,,,,/var/comunetn/storage/images/ulteriori-sezioni/area-riservata/associazioni-urp/associazioni/ana-associazione-nazionale-alpini-gruppo-alpini-di-cognola/7052311-2-ita-IT/ANA-Associazione-Nazionale-Alpini-Gruppo-Alpini-di-Cognola.jpg,2013,,,96014000226.0
241,org_30298,Arcigay del Trentino ,"Il comitato territoriale ""Arcigay del Trentino"" è un'associazione di promozione sociale che opera per costruire una società laica e democratica in cui le libertà individuali e i diritti umani e civili siano riconosciuti, promossi e garantiti senza discriminazioni fondate su orientamento sessuale, identità di genere e intersessualità o ogni altra condizione personale e sociale.Il Comitato aderisce ad Arcigay nazionale, ad Arci e alla Federazione Arci.”", Via al Torrione,,38122,Trento,,345 9834179,info@arcigaytrento.it,https://www.arcigaydeltrentino.it/|www.arcigaydeltrentino.it,https://www.facebook.com/arcigaytrentino|www.facebook.com/arcigaytrentino,,Volontariato e solidarietà,"re.a.dy,ready",Shamar Droghetti,Legale rappresentante,/var/comunetn/storage/images/ulteriori-sezioni/comitato-unico-di-garanzia/rete-re.a.dy/rete-re.a.dy-trento/associazioni-del-territorio/arcigay-del-trentino/5269951-2-ita-IT/Arcigay-del-Trentino.png,2021,,,96042410223.0
242,org_51742,Associazione culturale Tre Fontane,"Svolge attività durante le feste della Circoscrizione, quali truccabimbi, calcio saponato, e durante l'anno scolastico con il centro Giocastudiamo e nel periodo estivo con colonie diurne Giocaestate.Si occupa di formazione di volontari e operatori",,,38123,Trento ,,340 4128807,ass.trefontane@gmail.com,http://www.trefontane.tn.it/,https://www.facebook.com/Associazione-Tre-Fontane-Giocastudiamo-883329278450280/,,"Intrattenimento - tempo libero
Volontariato e solidarietà",fontane,,,/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/associazione-culturale-tre-fontane/5270251-4-ita-IT/Associazione-culturale-Tre-Fontane.png,2017,3480030638,,1733380222.0
0,org_172635,ACROPOLI - Associazione di promozione sociale,"Acropoli è una piattaforma per la promozione degli aspetti più innovativi dell’architettura. La nostra associazione mette in connessione giovani creativi come architetti, ingegneri e designer, con realtà professionali e culturali.",Via Mesiano,77,38123,Trento,,+393407716783,acropolitrento@gmail.com,https://www.acropolitrento.com,"['https://www.instagram.com/acropolitrento/', 'https://www.facebook.com/Acropolitrento']",associazione studentesca,"['design', 'architettura']","['design', 'studenti']",Federico Casagrande,presidente,https://images.app.goo.gl/c7JA8WBEc1BrUoDQ6,2016,+393407716783,,96105250227
1,org_29384746,AIESEC,"AIESEC (Association Internationale des Etudiants en Sciences Economiques et Commerciales) è un'associazione studentesca, senza fini di lucro, indipendente, apartitica, apolitica. AIESEC, con la sua presenza in 127 paesi del mondo, è la più grande organizzazione internazionale al mondo, interamente gestita da studenti, con un network con più di 86.000 studenti provenienti da più di 2400 università, attiva da più di 65 anni",Via Vigilio Inama,5,38122,Trento,,+393495126105,,https://www.aiesec.it,,volontariato per studenti,['volontariato'],"['volontariato', 'studenti']",,,https://images.app.goo.gl/rTtYn1Y5Rgx6mm83A,1948,,,97080730159
2,org_64927461,ESN - Associazione Erasmus Student Network,"Sezione di Trento dell'Erasmus Student Network (ESN), organizzazione internaionale non-profit international. La missione principale è di rappresentare gli studenti internazionali, promuovere l'interculatirà e lo sviluppo personale secondo in principio: Students Helping Students.",Via Virgilio Inama,5,38122,Trento,,+390461882248,trento@esn.it,https://trento.esn.it,['https://www.facebook.com/groups/2054507961289050/?fref=nf'],associazione studentesca internazionale,['associazione no-profit'],['studenti internazionali'],Laura Cattoni,presidente,https://images.app.goo.gl/4Nubc9imHPeof8oE9,1992,,laura.cat@gmail.com,92105850348
3,org_283650,JETN - Junior Enterprise Trento,"JETN nasce il 24 Febbraio 2015 per iniziativa di un gruppo di sette studenti dell’Università di Trento. Fa parte di JE Italy e JE Europe, rispettivamente le confederazioni italiana ed europea delle Junior Enterprises. Una JE è un’organizzazione no-profit costituita interamente da studenti universitari. Al pari di un’azienda, ha un consiglio di amministrazione e delle aree operative coordinate da responsabili, rispettivamente Area Commerciale, Marketing, Risorse Umane, Legale.",Via Torre Verde,21,38122,Trento,,,info@jetn.it,https://www.jetn.it,"['https://www.facebook.com/jetn7/', 'https://www.instagram.com/jetn_trento/', 'https://www.linkedin.com/company/jetn/']",associazione studentesca,['associazione no-profit'],"['studenti', 'università', 'enterprise', 'marketing']",Irene Ambrosi,presidente,https://images.app.goo.gl/nW1p7MXG8mwV6Q2N9,2015,,,02426890220
4,org_5284351,L'Universitario,"L’Universitario è un giornale nato nel 2016 a Trento per riempire un vuoto. L’esigenza di dare spazio alla voce degli studenti, alla loro voglia d’interpretare la realtà con gli strumenti e la curiosità che li contraddistingue. L’idea partita da pochi si è allargata a molti. È nata un’associazione che fa da editore, una redazione strutturata per aree tematiche, uno statuto ed un codice etico che dettano le regole del gioco. L’Universitario ha un’edizione cartacea trimestrale (distribuita gratuitamente) e una versione online.",Via degli Orbi,4,38122,Trento,,,redattore@luniversitario.it,https://www.luniversitario.it,"['https://www.instagram.com/luniversitario/', 'https://www.facebook.com/luniversitario', 'https://www.youtube.com/channel/UC-IGIS0eferm8nP3_ghlAlw']",associazione studentesca,['giornalismo studentesco'],"['giornalismo studentesco', 'università', 'studenti']",Niccolò Bonato,presidente,https://images.app.goo.gl/TY47RXbDDbMtUFhK9,2016,,,00340520220
5,org_1723549,UDU Trento - Unione Degli Universitari di Trento,L'UDU Trento - Unione degli Universitari di Trento è il sindacato degli studenti e delle studentesse dell'Università di Trento e nasce nel 2012 come membro confederato della più ampia associazione nazionale UDU - Unione degli Universitari.,Via Vigilio Inama,5,38122,Trento,,+393406228305,udu.trento@gmail.com,https://www.udutrento.it,"['https://www.facebook.com/udutrento/', 'https://www.instagram.com/udutrento/']",associazione di rappresentanza politica studentesca,['rappresentanza studentesca'],"['università', 'studenti', 'rappresentanza politica']",,,https://images.app.goo.gl/PcNNb4TgxgG3S3tg6,2012,,,00340520220
6,org_227366,UNITN - Rete degli studenti dell'Università di Trento,"UNITiN è una realtà nata nel 2012 con l'obiettivo di unire e rappresentare tutti gli studenti del Trentino. Siamo un'associazione composta da più di 60 studenti di tutti i dipartimenti, che ha come obiettivo primario quello di costruire un'università di studenti e per gli studenti.",Via Vigilio Inama,5,38122,Trento,,,unitinews@gmail.com,https://www.unitintrento.it,"['https://www.facebook.com/unitintrento/', 'https://www.instagram.com/unitintrento/?hl=it']",associazione di rappresentanza politica studentesca,['rappresentanza studentesca'],"['università', 'studenti', 'rappresentanza politica']",,,https://images.app.goo.gl/GZQwsXdYTwNiAZnq9,2012,,,00340520220
