remoteId,published,modified,Nome,"Abstract (descrizione in breve)",Indirizzo,Presso,CAP,Località,Telefono,"Telefono alternativo",Fax,"Casella postale",E-mail,"Sito WEB","Pagina Facebook",Categoria,Circoscrizione,Materia,Argomento,Contatti,Referente,"Ruolo del referente",lat,lon,address,"Indirizzo del referente","Telefono del referente","Fax del referente",Scheda,Immagine,Codice,"Data di inizio validità","Data di archiviazione","Parola chiave","Codice Fiscale","Partita IVA"
associazione-1863,2008-01-01T00:00:00+01:00,2021-06-01T15:03:19+02:00,"Rari Nantes Trento","Associazione polisportiva dilettantistica ","VIA A. BETTINI 7/a",,38123,Trento,,,,,,http://www.rarinantes.it,,,"Circoscrizione n. 10 - Oltrefersina","Sport
Nuoto",,,,,46.041316,11.13433,"Via Angelo Bettini, Man Malpensada, Madonna Bianca, Trento, Territorio Val d&#039;Adige, TN, Trentino-Alto Adige, 38128, Italia",,,,"La Rari Nantes è nata nel 1930, stella d'oro e d'argento CONI al merito sportivo. L'Associazione è attiva nel nuoto preagonistico e agonistico, nuoto di fondo, nuoto sincronizzato, nuoto per salvamento e pallanuoto oltre che scuola nuoto federale.La società ha vari settori, amatoriali e agonistici. Il settore amatoriale ha come obiettivo la pratica di un'attività sana, senza finalità di prestazione con una frequenza libera di due volte a settimana. Il settore agonistico prevede un obiettivo sociale e di crescita all'interno di un ambiente positivo e grazie alla presenza di insegnanti preparati.L'Associazione, assieme alle famiglie, intende sviluppare attraverso la pratica sportiva capacità quali: mantenere un impegno per il raggiungimento di un obiettivo e rispettare le regole, gli spazi e le persone.La società ha partecipato: alle Olimpiadi, ai Campionati Mondiali ed Europei, alle Universiadi, ai Giochi del Mediterraneo, ai Campionati Europei Juniores, ai Campionati Mondiali Vasca Corta ed ai Campionati Europei Vasca Corta e Sprint. Nel 2013 è stata Squadra Campione Provinciale Assoluta, prima classificata Top Team FIN Trentino.",/var/comunetn/storage/images/aree-tematiche/sport/associazioni/rari-nantes-trento/5690857-2-ita-IT/Rari-Nantes-Trento.jpg,1863,2008-01-01T00:00:00+01:00,2050-12-31T00:00:00+01:00,,01479820225,
833978ba157befe2c71262db6d51ea33,2020-06-16T00:00:00+02:00,2021-06-07T10:06:12+02:00,"A.S.D. Budō no michi",,"Via del Lavachel-Vaneze 25/D ","I corsi di tengono presso la palestra dell’Istituto Tecnico Tecnologico Buonarroti Ex ITI via Brigata Acqui, 13 - 38122 Trento",38123,Trento,3515221532,,,,asdbudonomichi@gmail.com,,https://www.facebook.com/kickboxing.yoseikanbudo,,"Circoscrizione n. 11 - S. Giuseppe S. Chiara","Intrattenimento - tempo libero
Sport
Arti marziali",,,"Daniel Insam",,46.06583,11.128883,"ITI Buonarroti, Via Brigata Acqui, Cernidor, Centro storico Trento, Trento, Territorio Val d&#039;Adige, Provincia di Trento, Trentino-Alto Adige, 381",,,,"
L’associazione, creata dall’Istruttore Daniel Insam, nasce in ricordo del M. Giuliano Boschetti, che è stato suo Maestro per 11 anni e lo ha portato a conseguire il grado di 2° Dan e la qualifica di Istruttore di Yoseikan Budo, ed il 1° Dan e la qualifica di Allenatore di Kick Boxing.L’associazione ha come obiettivo quello di portare gli allievi adulti sul Budō no michi (Cammino delle arti marziali), ma non dimentica i più piccoli, per i quali viene creato un percorso personalizzato con lo scopo di muoversi divertendosi, senza tralasciare la via marziale. L'associazione collabora con alcune scuole primarie del Comune di Trento, alle quali propone piccole basi di Kick Boxing e Yoseikan Budo.L'associazione offre l'insegnamento delle arti marziali quali Kick Boxing e Yoseikan Budo, con percorsi motori personalizzati a partire dai 5 anni di età, studiati per l'apprendimento dei movimenti di base e all'avviamento allo sport. Per i più grandi, di 10/15 anni, vengono proposti percorsi di tipo agonistico con la possibilità di partecipare a competizioni. Per gli adulti vengono proposti dei percorsi in cui viene approfondito il tema della difesa personale che passo dopo passo porta alla via marziale.",/var/comunetn/storage/images/aree-tematiche/sport/associazioni/a.s.d.-budo-no-michi/12299914-1-ita-IT/A.S.D.-Budo-no-michi.png,3060,2020-06-16T00:00:00+02:00,2050-12-31T00:00:00+01:00,,96111740229,
associazione-1929,2008-01-01T00:00:00+01:00,2021-06-11T12:44:25+02:00,"Scuola Musicale Il Diapason s.c.",,"Via Vittorio Veneto, 43",,38122,Trento,04611975204,,04611975204,,ildiapason@ildiapason.com,https://ildiapason.com/contatti/,,,,Musica,,Facebook,,,46.058619,11.12356,"Via Vittorio Veneto, Bolghera, San Giuseppe, Trento, Territorio Val d&#039;Adige, Provincia di Trento, Trentino-Alto Adige, 38122, Italia",,,,"La Scuola Musicale Il Diapason è una giovane società cooperativa, nata nel 1989, attiva nell'ambito della formazione musicale, dell'editoria (dal 2003 è presente in Provincia di Trento con un proprio marchio editoriale) e dell'attività artistica (suo è il marchio Il Diapason Ensemble) che opera principalmente sui territori comunali di Trento, Lavis, Zambana, Mezzocora e Aldeno.",/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/scuola-musicale-il-diapason-s.c/5692138-2-ita-IT/Scuola-Musicale-Il-Diapason-s.c.jpg,1929,2008-01-01T00:00:00+01:00,2050-12-31T00:00:00+01:00,,01241560224,01241560224
e550c953ea20b9df59792c9776f41569,2014-06-23T00:00:00+02:00,2021-06-21T12:54:06+02:00,"G.A.D. Città di Trento",,"Via degli Olmi, 24",,38123,Trento,3205398991,,,,gadtrento@tiscali.it,http://www.gadtrento.it/,"https://www.facebook.com/gadcittaditrento/ ",,,Teatro,,,,,46.04962,11.132975,"San Bartolameo, Oltrefersina, Villazzano, Trento, Territorio Val d&#039;Adige, Provincia di Trento, Trentino-Alto Adige, 38128, Italia",,,,"Storica compagnia cittadina dedita al teatro amatoriale, fondata nel 1946 da Mario Roat ed altri.Dal 1979 la direzione è affidata ad Alberto Uez e l'attiivtà si indirizza verso due filoni culturali: il teatro comico nei secoli e la presentazione di una drammaturgia del '900 significativa, con un contributo anche al teatro dialettale trentino.",/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/g.a.d.-citta-di-trento/12868803-1-ita-IT/G.A.D.-Citta-di-Trento.jpg,,2014-06-23T00:00:00+02:00,2050-12-31T00:00:00+01:00,,80017570229,
9a20431477ff5ac54492e558d3e6fa45,2021-07-05T09:29:06+02:00,2021-07-05T15:53:43+02:00,"Associazione famiglie Arcobaleno Aps",,"via Bezzecca, 3",,20135,Milano,,,,,trentinoaltoadige@famigliearcobaleno.org,http://www.famigliearcobaleno.org/it/|www.famigliearcobaleno.org,https://www.facebook.com/groups/www.famigliearcobaleno.org,,,"Volontariato e solidarietà",,,"Gianfranco Goretti",,0,0,,,,,"Famiglie Arcobaleno è una associazione indipendente nata nel 2005 e composta da coppie o single omosessuali che hanno realizzato il proprio progetto di genitorialità, o che aspirano a farlo.Famiglie Arcobaleno lotta contro ogni forma di discriminazione affinché la genitorialità omosessuale sia riconosciuta nell'ordinamento giuridico e nella società italiana e i figli siano tutelati nei loro affetti e nei loro beni.",/var/comunetn/storage/images/ulteriori-sezioni/comitato-unico-di-garanzia/rete-re.a.dy/rete-re.a.dy-trento/associazioni-del-territorio/associazione-famiglie-arcobaleno-aps/12894607-4-ita-IT/Associazione-famiglie-Arcobaleno-Aps.jpg,0,,,,93031250165,
associazione-2333,2009-07-28T00:00:00+02:00,2021-07-20T09:10:30+02:00,"Associazione Culturale Donne Albanesi in Trentino ""TEUTA"" - APS",,"Via dei Molini, 22",,38122,Trento,"3284760124 ",,"3284760124 ",,"acdait@yahoo.it  ",https://acdait-teuta.it/,"https://it-it.facebook.com/acdait.teuta ",,"Circoscrizione n. 11 - S. Giuseppe S. Chiara","Volontariato e solidarietà
Cooperazione",,acdait@pec.ithttps://www.facebook.com/pg/associazione.teuta/posts/?ref=page_internal,,,46.065584,11.131192,"22, Via dei Molini, Bolghera, San Martino, Cognola, Trento, Territorio Val d&#039;Adige, Provincia di Trento, Trentino-Alto Adige, 38122, Italia",,,,"Mission:“Solo conoscendo a fondo la propria cultura si è in grado di apprezzare e rispettare quella altrui”.FinalitàTEUTA vuole essere uno strumento efficace della mediazione interculturale sul territorio comunale, provinciale e oltre. Riferimento alle donne immigrate, in particolare quelle albanesi per trovare risposte ai quesiti che la quotidianità pone. Uno spazio in cui fare confluire la solidarietà sociale. Uno specchio in cui riflettere e comparare le situazioni. Una guida per la comunità albanese nei percorsi da intraprendere, attraverso i progetti di pari opportunità, interculturali e lo spazio di un centro di attuazione.TEUTA vuole essere un ponte fra due paesi, due culture attraverso i progetti di cooperazione allo sviluppo, ovvero la solidarietà internazionale e il sostegno alle popolazioni del Trentino e Albania.Gli obiettivi: 


Per quanto associazione femminile, lavora con l’impegno verso le donne:


TEUTA ha l’obbiettivo di impegnarsi per le pari opportunità attraverso dei percorsi d’informazione e formazione. Inoltre si impegna in ricerca e indagini sulla situazione femminile sul territorio provinciale.L’integrazione sociale degli immigrati etc.2- Sviluppare la mediazione interculturale sul territorio, con particolarità di scoperta delle affinità culturli fra i popoli e la ricchezza delle differenze3- Mantenere la lingua e la cultura d’origine nella comunità albane insediata sul territorio provinciale, ma anche promuovere l’acquisizione delle competenze della lingua italiana.4- Aiutare la nazione di provenienza attraverso i progetti internazionali, ma anche far conoscere al nostro paese, il Trentino come terra ospitante.5- Nei momenti storici di anniversari si impegnerà di curare il rilascio della testimonianza documentata della memoria dell’immigrazione e della convivenza, degli albanesi sul territorio Regionale. I documenti realizzati fin’ora sono 3 mostre e due libro.Settori di intervento- Mediazione interculturale fra la comunità albanese e tutto il territorio trentino. Indirizzato in particolare ai giovani, le donne e alle famiglie albanesi per la facilitazione dell’interazione in tutto il territorio provinciale.- Presentare alle varie realtà del territorio, la Lingua e Cultura Albanese e confrontarsi per identificare le affinità e le differenze, valutandoli come ricchezza nella convivenza del paese.- Diffondere gli elementi della lingua e cultura albanese nei giovani albanesi come valore di identità attraverso la quale veicola la cultura di un popolo.- Consulenze e sostegno nelle varie attività della vita come: lavoro, scuola, sanità, famiglia etc- Partecipazione alle attività del territorio che promuovono la convivenza, intercultura e interazione.- Progetti di solidarietà internazionale fra Trentino e Albania, in con priorità alla gioventù ne le donne. Gemellaggi fra scuole e altri istituzioni di formazione, associazioni, fondazioni, gruppi musicali, sportivi e perfino comuni, Provincia e oltre.",/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/associazione-culturale-donne-albanesi-in-trentino-teuta-aps/5699488-3-ita-IT/Associazione-Culturale-Donne-Albanesi-in-Trentino-TEUTA-APS.jpg,2333,2009-07-28T00:00:00+02:00,2050-12-31T00:00:00+01:00,,96079810220,
4ba6b0a10b623487381b819d6f8c2eb7,2021-08-17T00:00:00+02:00,2021-08-17T09:20:58+02:00,"A.Ge.D.O.  Trentino  ODV",,"Via al Torrione, 6",,38122,Trento,,"328 0475547",,,agedotrentino@gmail.com,,"https://www.facebook.com/agedotrentino ",,,"Volontariato e solidarietà",,,"Caproni Mario",Presidente,46.064867,11.122333,"Arcigay del Trentino, 6, Via al Torrione, Bolghera, Centro storico Trento, San Don&agrave;, Trento, Territorio Val d&#039;Adige, Provincia di Trento, ",,,,"Agedo Trentino è una organizzazione di volontariato che raggruppa genitori, parenti, amici, di persone lesbiche, gay, bisessuali, transessuali e altre identità sessuali.Ha due finalità essenziali:


fornire aiuto e sostegno a quei genitori che vivono uno stato di disagio e sofferenza per la scoperta dell'omosessualità o di altre identità sessuali minoritarie

promuovere una cultura che rispetti e valorizzi ogni soggettività e ogni identità sessuale


",/var/comunetn/storage/images/ulteriori-sezioni/comitato-unico-di-garanzia/rete-re.a.dy/rete-re.a.dy-trento/associazioni-del-territorio/a.ge.d.o.-trentino-odv/12896351-4-ita-IT/A.Ge.D.O.-Trentino-ODV.jpg,,2021-08-17T00:00:00+02:00,,,96105840225,
associazione-1102,2008-01-01T00:00:00+01:00,2021-09-13T14:25:45+02:00,"FECCRIT - Federazione Circoli Culturali e Ricreativi del Trentino",,"Via Caneppele 34/1",,38121,Trento,"0461826758 ",,"0461826758 ",,info@federcircoli.it,https://www.federcircoli.it/,https://www.facebook.com/federazione.trento,,,"Intrattenimento - tempo libero
Musica
Sport",,,"Elio Srednik",Presidente,46.100826,11.101489,"34/1, Via Luigi Caneppele, Canova, Roncafort, Trento, Territorio Val d&#039;Adige, Provincia di Trento, Trentino-Alto Adige, 38121, Italia",,,,"La Federazione ricomprende Circoli Culturali e Ricreativi, i Gruppi Folkloristici, e i Gruppi Storico-Rievocativi del Trentino. Organizza eventi culturali di rilievo provinciale e nazionale legati alla cultura, alla storia, al folklore e alla musica etnografico-popolare. Offre ai propri associati vari servizi e consulenze per la gestione associativa e la veicolazione del sistema culturale provinciale. ",/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/feccrit-federazione-circoli-culturali-e-ricreativi-del-trentino/5274638-2-ita-IT/FECCRIT-Federazione-Circoli-Culturali-e-Ricreativi-del-Trentino.jpg,,2008-01-01T00:00:00+01:00,2050-12-31T00:00:00+01:00,,80024500227,
associazione-393,2008-01-01T00:00:00+01:00,2021-09-14T09:22:08+02:00,"Avis del Trentino Odv",,"Via Sighele, 7",,38122,Trento,0461916173,0461329919,,,avis.trento@avis.it,https://www.avistrentino.org/,https://m.facebook.com/avistrentino/?locale2=it_IT,,,"Volontariato e solidarietà
Assistenza",,,"Elisa Viliotti",Presidente,46.06003,11.124487,"7, Via Scipio Sighele, Bolghera, San Giuseppe, Trento, Territorio Val d&#039;Adige, Provincia di Trento, Trentino-Alto Adige, 38122, Italia",,,,,/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/avis-del-trentino-odv/5665069-4-ita-IT/Avis-del-Trentino-Odv.png,393,2008-01-01T00:00:00+01:00,2050-12-31T00:00:00+01:00,,96020490221,
associazione-1593,2008-01-01T00:00:00+01:00,2021-09-16T11:58:08+02:00,"Circolo di scrittura e cultura autobiografica di Trento - Libera Università dell'autobiografia di Anghiari ",,,,,,,,,,scrittura.autobiografica.trento@gmail.com,,https://www.facebook.com/CircoloLUATrento/,,,"Arte
Letteratura e poesia
Scienze sociali
Formazione ed educazione",,,"Sara Degasperi",Referente,0,0,,,,,,/var/comunetn/storage/images/ulteriori-sezioni/area-riservata/associazioni-urp/associazioni/circolo-di-scrittura-e-cultura-autobiografica-di-trento-libera-universita-dell-autobiografia-di-anghiari/5685775-2-ita-IT/Circolo-di-scrittura-e-cultura-autobiografica-di-Trento-Libera-Universita-dell-Autobiografia-di-Anghiari.jpg,,2008-01-01T00:00:00+01:00,2050-12-31T00:00:00+01:00,,01611160514,
associazione-2424,2011-08-19T00:00:00+02:00,2021-10-04T14:03:39+02:00,"ANTEAS - Associazione Nazionale Tutte le Età Attive per la Solidarietà del Trentino Onlus",,"Via Degasperi 61",,38123,Trento,0461/215186,,0461/237458,,anteas@cisltn.it,,,,"Circoscrizione n. 10 - Oltrefersina","Volontariato e solidarietà
Assistenza","Associazioni e volontariato",,"Paolo Giacomoni",Presidente,0,0,,,,,"L'Associazione propone alle persone in stato di bisogno i seguenti servizi su tutto il territorio comunale. Servizio di ritiro e trasferimento provette dalla residenza al laboratorio analisi, ritiro e consegna medicinali nelle giornate festive (solo al mattino), servizio di accompagnamento a visite specialistiche, ospedali vari, accompagnamento per ritiro pensione, spesa, disbrigo pratiche, servizio di compagnia a casa o per brevi passeggiate, seminari sui temi della famiglia, ecc. ecc.",/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/anteas-associazione-nazionale-tutte-le-eta-attive-per-la-solidarieta-del-trentino-onlus/6327451-5-ita-IT/ANTEAS-Associazione-Nazionale-Tutte-le-Eta-Attive-per-la-Solidarieta-del-Trentino-Onlus.jpg,2424,2011-08-19T00:00:00+02:00,2050-12-31T00:00:00+01:00,,96088330228,
associazione-2466,2012-12-05T00:00:00+01:00,2021-10-05T15:53:13+02:00,"Unione delle Famiglie Trentine all'Estero APS",,"Corso 3 Novembre, 72",,38122,Trento,0461/237234,,,,info@famiglietrentine.org,http://www.famiglietrentine.org,https://it-it.facebook.com/groups/192761486486/,,"Circoscrizione n. 12 - Centro storico - Piedicastello","Volontariato e solidarietà
Cooperazione",,,"Mauro Verones",Presidente,46.061145,11.124169,"Freestyle-Streetshop, 72, Corso III Novembre, Bolghera, San Giuseppe, Trento, Territorio Val d&#039;Adige, Provincia di Trento, Trentino-Alto Adige, 3",,,,"L'associazione promuove e realizza iniziative per diffondere la cultura e la lingua italiana con particolare riferimento alla specificità trentina; divulga nelle scuole e sul territorio provinciale la storia dell'emigrazione trentina; promuove gli interscambi tra giovani trentini e giovani stranieri discendenti da trentini; organizza gemellaggi o momenti di incontro con realtà dell'associazionismo trentino con uguali realtà presenti all'estero",/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/unione-delle-famiglie-trentine-all-estero-aps/6952433-4-ita-IT/Unione-delle-Famiglie-Trentine-all-Estero-APS.png,2466,2012-12-05T00:00:00+01:00,2050-12-31T00:00:00+01:00,,96008250225,
